date,ret,L_selected,XT,XC,score_best,XT_lag,XC_lag
2014-12-29,0.0013424149941991814,20,0.0007985674291795785,0.0005438475650196029,0.7974060921913646,0.0019390797823958556,0.0012802532484529033
2014-12-30,-0.00538024089464173,20,-0.0051562900370091674,-0.000223950857632563,0.6228738879820929,0.0007985674291795785,0.0005438475650196029
2014-12-31,-0.009972684016683608,40,-0.011265069583821698,0.0012923855671380898,0.6420027687579254,-0.0051562900370091674,-0.000223950857632563
2015-01-02,-0.0005351991477642315,40,-0.0016746035833899342,0.0011394044356257027,0.9140673937722955,-0.011265069583821698,0.0012923855671380898
2015-01-05,-0.01822484604794905,40,-0.01916190052585908,0.000937054477910031,0.9937918449985358,-0.0016746035833899342,0.0011394044356257027
2015-01-06,-0.00946359929708418,40,-0.010078222401381376,0.0006146231042971962,0.8962261332847287,-0.01916190052585908,0.000937054477910031
2015-01-07,0.012384308761222762,40,0.01182395998578974,0.0005603487754330222,0.9385511193530495,-0.010078222401381376,0.0006146231042971962
2015-01-08,0.01758922920472017,40,0.017063959279624383,0.000525269925095785,0.9886770955177433,0.01182395998578974,0.0005603487754330222
2015-01-09,-0.008045783535232331,40,-0.008361858678629392,0.0003160751433970601,0.9801947526992322,0.017063959279624383,0.000525269925095785
2015-01-12,-0.007864197408041562,40,-0.007923701541898675,5.950413385711239e-05,0.962051904589379,-0.008361858678629392,0.0003160751433970601
2015-01-13,-0.0028168649039486127,40,-0.0026073823829498586,-0.0002094825209987542,0.8767014950101156,-0.007923701541898675,5.950413385711239e-05
2015-01-14,-0.006055424469262327,40,-0.005618854989561882,-0.00043656947970044537,0.8457664085159907,-0.0026073823829498586,-0.0002094825209987542
2015-01-15,-0.00920272106656217,40,-0.008508920480621896,-0.0006938005859402735,0.7848507949203626,-0.005618854989561882,-0.00043656947970044537
2015-01-16,0.013028873414233644,40,0.013727770684788096,-0.0006988972705544523,0.8129430648022897,-0.008508920480621896,-0.0006938005859402735
2015-01-20,0.002130789889119633,40,0.002974539619245318,-0.0008437497301256846,0.8079509998982205,0.013727770684788096,-0.0006988972705544523
2015-01-21,0.005034789835162812,30,0.005287837023159808,-0.0002530471879969968,0.7061138594369973,0.002974539619245318,-0.0008437497301256846
2015-01-22,0.014761835460168626,40,0.015774899228386447,-0.0010130637682178201,0.7298685660278245,0.005287837023159808,-0.0002530471879969968
2015-01-23,-0.005498125620576388,40,-0.00435102899971087,-0.0011470966208655183,0.7904868115503422,0.015774899228386447,-0.0010130637682178201
2015-01-26,0.002339318082051456,40,0.003480805188580226,-0.00114148710652877,0.6377066586305489,-0.00435102899971087,-0.0011470966208655183
2015-01-27,-0.013278445998643917,20,-0.014632633640067607,0.0013541876414236906,0.7000950669531867,0.003480805188580226,-0.00114148710652877
2015-01-28,-0.012907495151606163,20,-0.01317569941386142,0.0002682042622552576,0.8347671358826586,-0.014632633640067607,0.0013541876414236906
2015-01-29,0.009201585255910416,20,0.009392233140445272,-0.00019064788453485517,0.7785091864475422,-0.01317569941386142,0.0002682042622552576
2015-01-30,-0.012654698371250106,40,-0.011432583014009458,-0.0012221153572406478,0.6976012461587878,0.009392233140445272,-0.00019064788453485517
2015-02-02,0.012307767096784161,40,0.01328633483650566,-0.0009785677397214998,0.8812611992403031,-0.011432583014009458,-0.0012221153572406478
2015-02-03,0.014357507602862363,40,0.015074237996123169,-0.0007167303932608071,1.0,0.01328633483650566,-0.0009785677397214998
2015-02-04,-0.003815335633218453,40,-0.0031635554423435296,-0.0006517801908749233,1.0,0.015074237996123169,-0.0007167303932608071
2015-02-05,0.010044474618684518,40,0.010449426953094023,-0.00040495233440950566,1.0,-0.0031635554423435296,-0.0006517801908749233
2015-02-06,-0.00276884224378815,40,-0.0024222897007081766,-0.00034655254307997327,1.0,0.010449426953094023,-0.00040495233440950566
2015-02-09,-0.00448606097721882,40,-0.0043073015302067036,-0.00017875944701211627,0.9975943173370879,-0.0024222897007081766,-0.00034655254307997327
2015-02-10,0.0105969956805545,40,0.0105093230254094,8.767265514509968e-05,1.0,-0.0043073015302067036,-0.00017875944701211627
2015-02-11,0.0005801143008259402,40,0.00031019929516981105,0.0002699150056561291,0.9183186873481862,0.0105093230254094,8.767265514509968e-05
2015-02-12,0.009571155954903432,40,0.009040932121466307,0.0005302238334371246,0.839595029481911,0.00031019929516981105,0.0002699150056561291
2015-02-13,0.004107757366638154,40,0.003304091047202362,0.0008036663194357918,0.8254733354532023,0.009040932121466307,0.0005302238334371246
2015-02-17,0.0015718388999435007,40,0.0006514333381273376,0.000920405561816163,0.8252479743443245,0.003304091047202362,0.0008036663194357918
2015-02-18,9.48841650894039e-05,40,-0.0009757897725571057,0.0010706739376465095,0.8121207890227199,0.0006514333381273376,0.000920405561816163
2015-02-19,-0.0007135572099175036,40,-0.0019285315119383995,0.0012149743020208959,0.7952939657650465,-0.0009757897725571057,0.0010706739376465095
2015-02-20,0.005982307760758587,40,0.004724415106649905,0.001257892654108682,0.7391964194303754,-0.0019285315119383995,0.0012149743020208959
2015-02-23,-0.00014171214303182467,40,-0.0014283015491202804,0.0012865894060884557,0.830211363332455,0.004724415106649905,0.001257892654108682
2015-02-24,0.0028365069661777653,40,0.0015126707651898757,0.0013238362009878896,0.7874511725646572,-0.0014283015491202804,0.0012865894060884557
2015-02-25,-0.0008502812571968832,40,-0.0021782170894661824,0.001327935832269299,0.7961195340520569,0.0015126707651898757,0.0013238362009878896
2015-02-26,-0.0011821516908536722,40,-0.002417881748810617,0.0012357300579569448,0.8100699464828154,-0.0021782170894661824,0.001327935832269299
2015-02-27,-0.003411713975684627,40,-0.004523474558206019,0.001111760582521392,0.8362398690363967,-0.002417881748810617,0.0012357300579569448
2015-03-02,0.0062937924962858105,40,0.005253362269578233,0.0010404302267075776,0.8547036452365306,-0.004523474558206019,0.001111760582521392
2015-03-03,-0.004112628013476893,40,-0.004963698292459347,0.0008510702789824545,0.8898660756645913,0.005253362269578233,0.0010404302267075776
2015-03-04,-0.0042247912179202984,40,-0.004917914027209821,0.0006931228092895223,0.9177461778955076,-0.004963698292459347,0.0008510702789824545
2015-03-05,0.001093713528155682,40,0.0006059167114974013,0.00048779681665828074,0.982183208792221,-0.004917914027209821,0.0006931228092895223
2015-03-06,-0.014164187302989184,40,-0.014378289004717852,0.00021410170172866749,0.9501054451061232,0.0006059167114974013,0.00048779681665828074
2015-03-09,0.004136075453159194,40,0.0040485527793646565,8.752267379453744e-05,0.9392370412330321,-0.014378289004717852,0.00021410170172866749
2015-03-10,-0.016355126668713638,40,-0.01623677074505013,-0.0001183559236635071,0.8703036506889087,0.0040485527793646565,8.752267379453744e-05
2015-03-11,-0.002344149719327504,40,-0.001962098570769123,-0.0003820511485583808,0.7936605356357297,-0.01623677074505013,-0.0001183559236635071
2015-03-12,0.012633763545804477,20,0.013118573891040965,-0.000484810345236487,0.8135279229160075,-0.001962098570769123,-0.0003820511485583808
2015-03-13,-0.0061515378874794635,20,-0.006021374327372351,-0.00013016356010711266,0.8697830367973935,0.013118573891040965,-0.000484810345236487
2015-03-16,0.013272386679505033,20,0.01263559861826117,0.0006367880612438627,0.8124577905689928,-0.006021374327372351,-0.00013016356010711266
2015-03-17,-0.0029769785833266837,20,-0.0036820612105053197,0.0007050826271786361,0.8175615654457302,0.01263559861826117,0.0006367880612438627
2015-03-18,0.01194975448336777,20,0.010649856543921015,0.0012998979394467538,0.7359067289756764,-0.0036820612105053197,0.0007050826271786361
2015-03-19,-0.004572010795598658,20,-0.0059124660263346765,0.0013404552307360186,0.7446653913953024,0.010649856543921015,0.0012998979394467538
2015-03-20,0.008788368109645006,20,0.0072183722730823265,0.0015699958365626798,0.7300791214496644,-0.0059124660263346765,0.0013404552307360186
2015-03-23,-0.0019504495383637632,20,-0.0033652864542002164,0.0014148369158364532,0.7626831308316294,0.0072183722730823265,0.0015699958365626798
2015-03-24,-0.005634827626733951,20,-0.006823127772246957,0.0011883001455130057,0.7925705369930095,-0.0033652864542002164,0.0014148369158364532
2015-03-25,-0.014762599176955327,20,-0.015432187395821372,0.0006695882188660457,0.9168132997937082,-0.006823127772246957,0.0011883001455130057
2015-03-26,-0.0023840370697776336,20,-0.0028127714931618295,0.00042873442338419576,0.927436833192745,-0.015432187395821372,0.0006695882188660457
2015-03-27,0.002287123689725057,20,0.0022204337039485942,6.668998577646244e-05,0.8884430152318753,-0.0028127714931618295,0.00042873442338419576
2015-03-30,0.012125769882655568,20,0.01242260488946053,-0.0002968350068049611,0.7910435327004964,0.0022204337039485942,6.668998577646244e-05
2015-03-31,-0.008777925815793175,40,-0.007954575954787433,-0.000823349861005742,0.8960279229160082,0.01242260488946053,-0.0002968350068049611
2015-04-01,-0.0035422326057004128,40,-0.002924316546964951,-0.000617916058735462,1.0,-0.007954575954787433,-0.000823349861005742
2015-04-02,0.0035909715864903546,40,0.003957368563820452,-0.00036639697733009734,1.0,-0.002924316546964951,-0.000617916058735462
2015-04-06,0.006710603866851628,40,0.006837742988623043,-0.00012713912177141477,1.0,0.003957368563820452,-0.00036639697733009734
2015-04-07,-0.0026498743782781276,40,-0.0026655341301550415,1.5659751876913926e-05,1.0,0.006837742988623043,-0.00012713912177141477
2015-04-08,0.003371038535260773,40,0.0030764758188192363,0.0002945627164415366,0.9794325052406049,-0.0026655341301550415,1.5659751876913926e-05
2015-04-09,0.004414093680460418,40,0.00379322992078131,0.0006208637596791082,0.8726290110469771,0.0030764758188192363,0.0002945627164415366
2015-04-10,0.0054421298230886705,40,0.004576873366531568,0.0008652564565571029,0.8566272570157509,0.00379322992078131,0.0006208637596791082
2015-04-13,-0.004533296868537207,40,-0.005627415864101747,0.0010941189955645408,0.831510297661968,0.004576873366531568,0.0008652564565571029
2015-04-14,0.0019112527841400606,40,0.0005201507626107782,0.0013911020215292824,0.6760172795364104,-0.005627415864101747,0.0010941189955645408
2015-04-15,0.004477108676301356,40,0.0030009771671705666,0.0014761315091307888,0.65,0.0005201507626107782,0.0013911020215292824
2015-04-16,-0.0002853579566242104,20,-0.0008087534529460921,0.0005233954963218818,0.8302826700483404,0.0030009771671705666,0.0014761315091307888
2015-04-17,-0.011569927834410798,20,-0.011985915380527344,0.000415987546116545,0.9338012081887362,-0.0008087534529460921,0.0005233954963218818
2015-04-20,0.009095239267065125,20,0.008652222512180445,0.0004430167548846802,0.8975744210972761,-0.011985915380527344,0.000415987546116545
2015-04-21,-0.0011916841024630642,20,-0.0011605429690038451,-3.1141133459219166e-05,0.9308705065801309,0.008652222512180445,0.0004430167548846802
2015-04-22,0.00490155448167684,20,0.004956053904581992,-5.449942290515184e-05,0.9311974757378979,-0.0011605429690038451,-3.1141133459219166e-05
2015-04-23,0.0025131856083016046,20,0.0025469617185460433,-3.377611024443851e-05,0.9169483706282672,0.004956053904581992,-5.449942290515184e-05
2015-04-24,0.002317874554497834,20,0.002452264170045959,-0.00013438961554812512,0.9008430097754253,0.0025469617185460433,-3.377611024443851e-05
2015-04-27,-0.0041665202193676976,20,-0.004033598999746929,-0.0001329212196207688,0.8844850700655648,0.002452264170045959,-0.00013438961554812512
2015-04-28,0.0031736054428463945,20,0.0033596936844555204,-0.00018608824160912618,0.8853004424006835,-0.004033598999746929,-0.0001329212196207688
2015-04-29,-0.0041224505077828155,40,-0.004611122999380949,0.0004886724915981335,0.8960279229160082,0.0033596936844555204,-0.00018608824160912618
2015-04-30,-0.01007118370695359,40,-0.010187941601139488,0.00011675789418589724,0.9549999999999993,-0.004611122999380949,0.0004886724915981335
2015-05-01,0.01078305382111644,40,0.01083467657026349,-5.16227491470517e-05,1.0,-0.010187941601139488,0.00011675789418589724
2015-05-04,0.0028434624767026406,40,0.003081068998999004,-0.0002376065222963634,0.9194143681424628,0.01083467657026349,-5.16227491470517e-05
2015-05-05,-0.011518045739597582,20,-0.011130811348877898,-0.0003872343907196845,0.8307065594062549,0.003081068998999004,-0.0002376065222963634
2015-05-06,-0.004125369086141362,20,-0.003910362542173592,-0.00021500654396776957,0.933895588130302,-0.011130811348877898,-0.0003872343907196845
2015-05-07,0.003981655321674715,20,0.003784301291774063,0.00019735402990065209,0.9486755035130979,-0.003910362542173592,-0.00021500654396776957
2015-05-08,0.01308011871884851,20,0.012169212940380404,0.0009109057784681069,0.7002058896928133,0.003784301291774063,0.00019735402990065209
2015-05-11,-0.004783972357925492,20,-0.0056809913662964374,0.0008970190083709456,0.7250848149707991,0.012169212940380404,0.0009109057784681069
2015-05-12,-0.0029960164139390955,20,-0.003890228930754247,0.0008942125168151518,0.7575839943698379,-0.0056809913662964374,0.0008970190083709456
2015-05-13,0.00019068807221955808,20,-0.0006954815322556541,0.0008861696044752122,0.7732619165420492,-0.003890228930754247,0.0008942125168151518
2015-05-14,0.010373362440449618,20,0.009544622645051126,0.0008287397953984916,0.8453980958008561,-0.0006954815322556541,0.0008861696044752122
2015-05-15,0.0010835238845547934,20,0.000466601299127695,0.0006169225854270984,0.9224845424382104,0.009544622645051126,0.0008287397953984916
2015-05-18,0.003101911522262135,20,0.0025631186448983375,0.0005387928773637976,0.9364113914688169,0.000466601299127695,0.0006169225854270984
2015-05-19,-0.00032849582180105585,20,-0.0005945480875144377,0.0002660522657133819,0.9174999999999993,0.0025631186448983375,0.0005387928773637976
2015-05-20,-0.0007044918927974209,20,-0.0006463259334378644,-5.8165959359556426e-05,0.9247699983196744,-0.0005945480875144377,0.0002660522657133819
2015-05-21,0.00290805164909802,20,0.002994116787352115,-8.606513825409507e-05,0.8738250285138591,-0.0006463259334378644,-5.8165959359556426e-05
2015-05-22,-0.0023914673533793618,20,-0.00210265031019017,-0.0002888170431891916,0.8148101629697342,0.002994116787352115,-8.606513825409507e-05
2015-05-26,-0.010810155239505015,20,-0.00973729801176912,-0.0010728572277358948,0.7514447013316952,-0.00210265031019017,-0.0002888170431891916
2015-05-27,0.009447456216313377,20,0.010552358421536637,-0.0011049022052232599,0.7694398756308456,-0.00973729801176912,-0.0010728572277358948
2015-05-28,-0.0011286937387131601,20,5.59506247751005e-05,-0.0011846443634882606,0.7834263907667771,0.010552358421536637,-0.0011049022052232599
2015-05-29,-0.0062325102171918445,20,-0.004967568830098449,-0.0012649413870933956,0.7981549167264632,5.59506247751005e-05,-0.0011846443634882606
2015-06-01,0.0020347862829277474,20,0.0030127312318028315,-0.000977944948875084,0.8442334492307656,-0.004967568830098449,-0.0012649413870933956
2015-06-02,-0.0009932035026567476,20,-5.9904714227419016e-05,-0.0009332987884293286,0.8539225476785187,0.0030127312318028315,-0.000977944948875084
2015-06-03,0.002646094727354331,20,0.002902164271335875,-0.0002560695439815436,0.9174999999999993,-5.9904714227419016e-05,-0.0009332987884293286
2015-06-04,-0.008482551813832728,20,-0.008497017532723295,1.4465718890566885e-05,0.8947800796329239,0.002902164271335875,-0.0002560695439815436
2015-06-05,-0.001714597471885071,20,-0.0025355157371613176,0.0008209182652762464,0.7271990788790427,-0.008497017532723295,1.4465718890566885e-05
2015-06-08,-0.00616894557909653,20,-0.007177019441446838,0.0010080738623503083,0.6490062230532712,-0.0025355157371613176,0.0008209182652762464
2015-06-09,-0.00014400334681230476,20,-0.0011849349758909372,0.0010409316290786324,0.7083549283619218,-0.007177019441446838,0.0010080738623503083
2015-06-10,0.011922155712547067,20,0.011016544554622937,0.0009056111579241295,0.7712779220835821,-0.0011849349758909372,0.0010409316290786324
2015-06-11,0.0032186179152198235,20,0.0023143497521181775,0.0009042681631016462,0.790537249448181,0.011016544554622937,0.0009056111579241295
2015-06-12,-0.007684404097538788,20,-0.008161087245240941,0.00047668314770215296,0.9295409195403166,0.0023143497521181775,0.0009042681631016462
2015-06-15,-0.00429517585821948,20,-0.004731414400406871,0.0004362385421873905,0.9403755135654124,-0.008161087245240941,0.00047668314770215296
2015-06-16,0.005436942511416021,20,0.005338152010660173,9.879050075584785e-05,0.9172409919783097,-0.004731414400406871,0.0004362385421873905
2015-06-17,0.0016161793204449992,20,0.0016011223274800634,1.505699296493572e-05,0.9094269990064018,0.005338152010660173,9.879050075584785e-05
2015-06-18,0.010345343453625588,20,0.01054945188033633,-0.00020410842671074163,0.9549999999999993,0.0016011223274800634,1.505699296493572e-05
2015-06-19,-0.004449055679767611,20,-0.0037902339567461715,-0.0006588217230214394,0.8566389529398759,0.01054945188033633,-0.00020410842671074163
