date,close,logp,L_selected,mu_selected,XT,XC,dXT,score_best,zXC
2014-02-26,150.55795288085938,5.0143480790447095,160,0.039269908169872414,5.0165554419278084,-0.002207362883099024,0.002201439595466148,0.9437823851129545,-0.05794449626464271
2014-02-27,151.34811401367188,5.019582574297731,160,0.039269908169872414,5.022366407913767,-0.002783833616035324,0.007377458991015828,0.9453878816065308,-0.07321852151161633
2014-02-28,151.73086547851562,5.022108329590714,160,0.039269908169872414,5.025432923876102,-0.0033245942853876733,0.0046630179931739235,0.9204043656000793,-0.08764134872924405
2014-03-03,150.66383361816406,5.01505108756807,160,0.039269908169872414,5.018885206733162,-0.003834119165092173,-0.0049265604824118014,0.9090539953364858,-0.10133914230838033
2014-03-04,152.78158569335938,5.029009356992193,160,0.039269908169872414,5.033250295931632,-0.0042409389394387365,0.016081483184080092,0.9109189044662386,-0.11243659639629051
2014-03-05,152.9199981689453,5.029914896854273,160,0.039269908169872414,5.034541143056643,-0.004626246202369495,0.0030206278265607622,0.899824417622992,-0.12306414789095907
2014-03-06,153.27024841308594,5.032202692764288,160,0.039269908169872414,5.037239041230031,-0.005036348465743247,0.004394171635743405,0.8892694499937852,-0.1344498867961556
2014-03-07,153.33535766601562,5.032627402897551,160,0.039269908169872414,5.0379976148112595,-0.005370211913709283,0.002521667834153085,0.8651045913847537,-0.14393006814711756
2014-03-10,153.2539520263672,5.032096362584089,160,0.039269908169872414,5.03779409814791,-0.005697735563820863,0.0015559709710109004,0.8675342267653258,-0.15334803364522812
2014-03-11,152.4964599609375,5.02714138240713,160,0.039269908169872414,5.033145273292378,-0.006003890885247657,-0.002878445156991205,0.8393576134162146,-0.1623076132818257
2014-03-12,152.53720092773438,5.027408506808552,160,0.039269908169872414,5.033799071416439,-0.006390564607886994,0.0023327687699801203,0.8049301537587048,-0.17353361703991727
2014-03-13,150.82676696777344,5.016131939608928,160,0.039269908169872414,5.022925874666113,-0.00679393505718487,-0.009222406341838685,0.775919208684904,-0.18534998393823954
2014-03-14,150.40325927734375,5.013320082007953,160,0.039269908169872414,5.020571021869416,-0.007250939861463022,-0.000769769800640141,0.7540508162776173,-0.1987647527983718
2014-03-17,151.76345825195312,5.022323113005192,160,0.039269908169872414,5.03001632276826,-0.007693209763067663,0.011032316987614976,0.7271431399085702,-0.21196552166215205
2014-03-18,152.84677124023438,5.029435924399206,160,0.039269908169872414,5.037541802671903,-0.008105878272696826,0.009128579001917103,0.7143948252932389,-0.22455793451679495
2014-03-19,152.0323028564453,5.02409301705976,160,0.039269908169872414,5.032653686870445,-0.008560669810684724,-0.003341269984299622,0.6887267849671912,-0.23848426395369787
2014-03-20,152.9199981689453,5.029914896854273,160,0.039269908169872414,5.038941401718867,-0.009026504864593865,0.007808683810317518,0.6637501753661648,-0.2529292051122832
2014-03-21,152.326904296875,5.026028897595065,240,0.02617993877991494,5.00541130125449,0.02061759634057506,-0.002391286612039245,0.6743677893661857,0.4579563162231123
2014-03-24,151.6969757080078,5.02188495015054,240,0.02617993877991494,5.001211500792391,0.02067344935814879,-0.00263690408463102,0.7596037927237502,0.45571147929852146
2014-03-25,152.41690063476562,5.026619533657558,240,0.02617993877991494,5.0060051875354015,0.020614346122156818,0.00625402418695753,0.8061527626058441,0.4512329799844714
2014-03-26,151.3206787109375,5.019401285023984,240,0.02617993877991494,4.998838272647657,0.020563012376328002,-0.00568645363107656,0.8150567524170984,0.4469743672744419
2014-03-27,151.0016326904297,5.017290649275871,240,0.02617993877991494,4.996811294892974,0.02047935438289678,-0.0005665121170324028,0.8425042256427028,0.44215002901066847
2014-03-28,151.7460479736328,5.02220838659312,240,0.02617993877991494,5.001849186010515,0.020359200582604382,0.006474145099852002,0.8564240389804383,0.436691064888453
2014-03-31,152.98956298828125,5.030369703302767,240,0.02617993877991494,5.01010100236012,0.02026870094264708,0.009729920939878234,0.838919891558795,0.43188832449308523
2014-04-01,154.00399780273438,5.036978561834696,240,0.02617993877991494,5.016746191470561,0.02023237036413493,0.008189582341845636,0.8352060569885276,0.4281993753683819
2014-04-02,154.51934814453125,5.04031931920603,240,0.02617993877991494,5.020144711642266,0.02017460756376409,0.004933581078097049,0.8083696831616414,0.42415324537096516
2014-04-03,154.31488037109375,5.038995192639523,240,0.02617993877991494,5.0189229606477035,0.02007223199181935,0.00028077124641257,0.7626698288792959,0.4193162655089676
2014-04-04,152.49049377441406,5.0271022581990215,240,0.02617993877991494,5.007209033493821,0.019893224705200538,-0.01027600607631829,0.6958166510367286,0.41309623404328616
2014-04-07,150.80526733398438,5.015989384234296,240,0.02617993877991494,4.996320439177987,0.01966894505630943,-0.00948401595991033,0.6224746083421346,0.4061104249600352
2014-04-08,151.42701721191406,5.02010377430322,240,0.02617993877991494,5.000651885223113,0.01945188908010733,0.005755032384205272,0.6371039518267559,0.39936175244190747
2014-04-09,153.05499267578125,5.030797286066687,240,0.02617993877991494,5.011519665722608,0.019277620344078854,0.012345786539524894,0.6507606179938984,0.3935154876375408
2014-04-10,149.83995056152344,5.009567728193997,240,0.02617993877991494,4.990526614593595,0.019041113600402195,-0.019565743204788433,0.7043866527860398,0.38658414398531943
2014-04-11,148.49012756347656,5.000518474978761,240,0.02617993877991494,4.981801488164589,0.018716986814171666,-0.007374021983820533,0.6996426278650187,0.378106670439774
2014-04-14,149.65997314453125,5.008365875209,240,0.02617993877991494,4.989972142824491,0.018393732384508747,0.009533842779300805,0.7187574681977386,0.36975733478908873
2014-04-15,150.69073486328125,5.015229623074097,240,0.02617993877991494,4.997131651872749,0.018097971201348106,0.008561188817597376,0.6870301396095689,0.36203051524389296
2014-04-16,152.26963806152344,5.025652883897846,240,0.02617993877991494,5.007861790299895,0.017791093597950967,0.012131516417715815,0.7038218402763032,0.3541966822869124
2014-04-17,152.4822998046875,5.027048522456679,240,0.02617993877991494,5.009595820053939,0.017452702402740227,0.0031145245210018047,0.7413684729433444,0.34587550915106413
2014-04-21,153.0140838623047,5.030529968543579,240,0.02617993877991494,5.01343115894988,0.01709880959369988,0.005210753640573884,0.7652418269215219,0.33736836905329864
2014-04-22,153.70948791503906,5.0350643787306675,240,0.02617993877991494,5.018254499491381,0.016809879239285997,0.006273895977417787,0.77594465774289,0.33016994362956453
2014-04-23,153.3494873046875,5.032719547252992,240,0.02617993877991494,5.0162430315424595,0.01647651571053319,-0.00059533635732123,0.7842336097695416,0.32223570099696347
2014-04-24,153.6603546142578,5.034744677221922,240,0.02617993877991494,5.018598378701289,0.01614629852063317,0.0037844231639292403,0.8185133981432609,0.31445268648016944
2014-04-25,152.40052795410156,5.026512107512303,240,0.02617993877991494,5.0107341939851855,0.015777913527117538,-0.006463674833240951,0.855170208875522,0.3060538101024449
2014-04-28,152.8831787109375,5.029674091911948,240,0.02617993877991494,5.014292723194521,0.015381368717426942,0.00494025779540852,0.8206487826231738,0.2972276638878464
2014-04-29,153.59490966796875,5.034318679981928,240,0.02617993877991494,5.019320524501803,0.014998155480124726,0.006431986496513886,0.8152550968260663,0.28874114268578
2014-04-30,154.05303955078125,5.037296955784612,240,0.02617993877991494,5.02268117287739,0.014615782907222196,0.004774558017371255,0.8022283761036487,0.280358802561333
2014-05-01,154.06942749023438,5.037403328679948,240,0.02617993877991494,5.023211802507041,0.014191526172906286,0.0019113115326092611,0.8012777141030175,0.27129095412842
2014-05-02,153.84854125976562,5.0359686201486165,240,0.02617993877991494,5.022212564948867,0.013756055199749494,0.0003786236722591596,0.7950222976740846,0.2621045242398155
2014-05-05,154.14305114746094,5.037881074804649,240,0.02617993877991494,5.024574088819491,0.013306985985158138,0.003733911423352332,0.7894204106403603,0.25275377193655196
2014-05-06,152.80133056640625,5.029138584589836,240,0.02617993877991494,5.016355491238144,0.012783093351691843,-0.006913167223380867,0.808710569596511,0.24211156354034055
2014-05-07,153.70127868652344,5.035010969875744,240,0.02617993877991494,5.022744565438457,0.012266404437286325,0.007709244248146341,0.8593617882359996,0.23168893126894707
2014-05-08,153.53765869140625,5.033945870432414,240,0.02617993877991494,5.022232340183228,0.011713530249186064,0.0007789833018376768,0.8782622060003585,0.2206837267440216
2014-05-09,153.76675415039062,5.03543687083366,240,0.02617993877991494,5.024258522198029,0.011178348635630652,0.003341955605216107,0.8028129793523002,0.2100848270804273
2014-05-12,155.2637939453125,5.045125566755962,240,0.02617993877991494,5.034510172358677,0.010615394397285148,0.01154619749647079,0.8059780132184644,0.1990511148497366
2014-05-13,155.4028778076172,5.0460209564726135,240,0.02617993877991494,5.0359433047988045,0.010077651673808755,0.002759077946249633,0.8713650636372419,0.188554009512352
2014-05-14,154.6666259765625,5.041272000475541,240,0.02617993877991494,5.031740777517055,0.009531222958485228,-0.0028794145115424996,0.8782048453233314,0.17796468411610813
2014-05-15,153.30859375,5.032452842688813,240,0.02617993877991494,5.02344709140007,0.009005751288743431,-0.006944110952569638,0.8827990755972701,0.1678242537316061
2014-05-16,153.84036254882812,5.035915457939397,240,0.02617993877991494,5.027448406314195,0.008467051625201604,0.005342843283129284,0.8897730085990758,0.1574993860512481
2014-05-19,154.40484619140625,5.039578024348147,240,0.02617993877991494,5.031635697213509,0.00794232713463804,0.005547634914520039,0.891973111554532,0.1474866218094888
2014-05-20,153.43133544921875,5.03325314088338,240,0.02617993877991494,5.0258945544867695,0.007358586396610085,-0.004435283733215556,0.8933509697930238,0.136440669189521
2014-05-21,154.723876953125,5.041642089257671,240,0.02617993877991494,5.034856180808485,0.0067859084491860506,0.010282711723256455,0.8901183308999424,0.12564740587970796
2014-05-22,155.1001739501953,5.0440711917176175,240,0.02617993877991494,5.037847250940907,0.006223940776710543,0.00432666891667477,0.897775724776029,0.11509557920458306
2014-05-23,155.72193908691406,5.048071975059497,240,0.02617993877991494,5.0423841419672115,0.005687833092285954,0.005901794455791531,0.8934196482652118,0.10505888110477381
2014-05-27,156.67904663085938,5.054199423962035,240,0.02617993877991494,5.049037699294943,0.005161724667091705,0.008031567334771061,0.8823148869556869,0.09524104349115416
2014-05-28,156.5645751953125,5.053468545931859,240,0.02617993877991494,5.048877012891079,0.004591533040779757,0.0011760335101378416,0.9105467026029684,0.08464460189136375
2014-05-29,157.37448120117188,5.058628195781933,240,0.02617993877991494,5.0545725085315585,0.004055687250373947,0.0070689886135433255,0.9021026002721487,0.07470754234121382
2014-05-30,157.62808227539062,5.060238348576946,240,0.02617993877991494,5.056740019499996,0.0034983290769499097,0.0035215917161517396,0.9116973897663575,0.06439899133831781
2014-06-02,157.80804443359375,5.061379385779033,240,0.02617993877991494,5.058466219085419,0.002913166693613958,0.003054237903962864,0.9023888382078737,0.053599882057683665
2014-06-03,157.72622680664062,5.060860788363511,240,0.02617993877991494,5.0585729731740665,0.0022878151894444652,0.0013960133660591012,0.9249999999999998,0.04207882535239527
2014-06-04,158.04531860351562,5.06288181850461,240,0.02617993877991494,5.061218508016935,0.0016633104876748244,0.003936661680727482,0.85,0.030585768814638228
2014-06-05,159.07606506347656,5.069382484450688,240,0.02617993877991494,5.068313782316675,0.0010687021340124465,0.008416920540220474,0.85,0.019650026957319152
2014-06-06,159.83694458007812,5.0741541992275385,240,0.02617993877991494,5.073687631178308,0.000466568049229801,0.006688225055913932,0.8447063483336885,0.008579063901476005
2014-06-09,160.00054931640625,5.075177248455472,240,0.02617993877991494,5.075311407593858,-0.00013415913838627213,0.002939440483276101,0.9142176679992744,-0.0024672990276629427
2014-06-10,160.016845703125,5.075279095336214,240,0.02617993877991494,5.076006766495977,-0.0007276711597634676,0.002017743589179055,0.9104616509732559,-0.013386646320167839
2014-06-11,159.46055603027344,5.071796594025961,240,0.02617993877991494,5.073130512356497,-0.0013339183305354685,-0.0015674638704545885,0.9142797745725396,-0.02455033510259945
2014-06-12,158.33164978027344,5.064691882343307,240,0.02617993877991494,5.066638058901981,-0.0019461765586747503,-0.005190908124003357,0.9163594528127516,-0.035839296534039916
2014-06-13,158.8142852783203,5.067735502439129,240,0.02617993877991494,5.070294537754733,-0.0025590353156039365,0.004955809860036631,0.9180650618273113,-0.04715862228452694
2014-06-16,158.9451904296875,5.068559428513912,240,0.02617993877991494,5.071732366904258,-0.0031729383903463886,0.0027341220140977285,0.927655974339214,-0.05852109855896248
2014-06-17,159.38699340820312,5.071335165838697,240,0.02617993877991494,5.07507840823388,-0.0037432423951826626,0.004683545001907596,0.8922673476906705,-0.0691091612622817
2014-06-18,160.5568389892578,5.078648016883084,240,0.02617993877991494,5.082925537067652,-0.0042775201845683345,0.009217905592727504,0.8827923495415977,-0.07906503029132465
2014-06-19,160.73683166503906,5.079768441659857,240,0.02617993877991494,5.084573816479225,-0.004805374819368728,0.0030223930325457005,0.8902349746879907,-0.08893668311914629
2014-06-20,161.06312561035156,5.081796372675752,240,0.02617993877991494,5.087134542902578,-0.005338170226825727,0.0039264874426026,0.8273765339523106,-0.09893712808164971
2014-06-23,161.01382446289062,5.081490227527303,240,0.02617993877991494,5.087363775176124,-0.005873547648820932,0.0015886702103271588,0.8383089217428976,-0.10902690160531157
2014-06-24,160.04388427734375,5.075448054360239,240,0.02617993877991494,5.081814170786781,-0.006366116426542216,-0.004151443725560533,0.7995061556902764,-0.1183719909239288
2014-06-25,160.7672119140625,5.079957429946136,240,0.02617993877991494,5.086805808523908,-0.006848378577772188,0.00639571107330994,0.7907525595502205,-0.1275734831350939
2014-06-26,160.65206909179688,5.079240964979686,240,0.02617993877991494,5.086581670064212,-0.00734070508452633,0.0011651813624391494,0.7795814562986715,-0.13701062119259297
2014-06-27,160.96450805664062,5.08118389382932,240,0.02617993877991494,5.089042998031582,-0.007859104202261623,0.0038195896285584396,0.7955416993863617,-0.14698382991636427
2014-06-30,160.88232421875,5.080673192269228,240,0.02617993877991494,5.089042054898753,-0.008368862629525508,0.001360650377392858,0.7960713373608199,-0.1568562869026514
2014-07-01,161.95904541015625,5.0873434971613865,240,0.02617993877991494,5.096220699557191,-0.008877202395804008,0.008536032411647021,0.8418038612559415,-0.16676482810544305
2014-07-02,162.12351989746094,5.088358513203792,240,0.02617993877991494,5.097723609807577,-0.009365096603784978,0.002874798633141218,0.8508937419071496,-0.17636038947470384
2014-07-03,162.92080688476562,5.093264235411979,240,0.02617993877991494,5.103109737505398,-0.009845502093419072,0.006759256191998908,0.848563914258275,-0.18588504573279993
2014-07-07,162.3536376953125,5.089776904798064,240,0.02617993877991494,5.100057875406716,-0.010280970608651815,-0.0016403558065940516,0.8957235435882613,-0.19464612813413634
2014-07-08,161.30970764160156,5.083326167087097,240,0.02617993877991494,5.094045839118443,-0.010719672031345615,-0.004610589655344555,0.8951547851416176,-0.20353725298252173
2014-07-09,162.03314208984375,5.087800895110091,240,0.02617993877991494,5.098914008152915,-0.011113113042824595,0.0063077647532105985,0.8982472664908215,-0.21165928220198368
2014-07-10,161.3919219970703,5.083835704998879,240,0.02617993877991494,5.095340114468175,-0.011504409469294924,-0.002139507663724949,0.8997784846643545,-0.21981268703737275
2014-07-11,161.6138916015625,5.0852101052733545,240,0.02617993877991494,5.097099095601501,-0.011888990328146878,0.003192485469414308,0.8930324014589749,-0.22791466833245277
2014-07-14,162.42767333984375,5.090232815549688,240,0.02617993877991494,5.102486793009951,-0.012253977460263523,0.006832955495006843,0.8899331712349892,-0.23572621732299195
2014-07-15,162.12351989746094,5.088358513203792,240,0.02617993877991494,5.101010540714793,-0.012652027511001529,-7.211120875094679e-05,0.8572970325772185,-0.24423316737203157
2014-07-16,162.72354125976562,5.092052694967606,240,0.02617993877991494,5.105097567710649,-0.013044872743042717,0.005488072339701944,0.8580837232213251,-0.2527260707722736
2014-07-17,160.87400817871094,5.080621500729988,240,0.02617993877991494,5.094114575597085,-0.013493074867097088,-0.009645828567940384,0.8533729210673048,-0.2623443782888099
2014-07-18,162.5180206298828,5.090788891805159,240,0.02617993877991494,5.104702671183821,-0.013913779378661947,0.011943947409605471,0.8392285258836683,-0.27154256225879747
2014-07-21,162.2139434814453,5.088916102730361,240,0.02617993877991494,5.103261782101707,-0.014345679371345144,-0.00010529730153230332,0.8025721341909587,-0.2810480499052456
2014-07-22,162.92080688476562,5.093264235411979,240,0.02617993877991494,5.108042354211837,-0.014778118799857548,0.0061062944776759664,0.7886094630321303,-0.2906654123547715
2014-07-23,163.2825469970703,5.095482117333077,240,0.02617993877991494,5.110686881135914,-0.01520476380283696,0.003966446102499965,0.7855207238449267,-0.30027895635616414
2014-07-24,163.29071044921875,5.095532111948153,240,0.02617993877991494,5.111153246180191,-0.015621134232037686,0.0017886958359536465,0.742746458905972,-0.3098068513087487
2014-07-25,162.52627563476562,5.090839684912311,240,0.02617993877991494,5.106909186325982,-0.016069501413670917,-0.0029638345151346,0.7186307894167019,-0.3200499414730607
2014-07-28,162.59207153320312,5.091244435366469,240,0.02617993877991494,5.107757762376838,-0.016513327010369547,0.002122957370505496,0.7156346197666111,-0.33032608977225897
2014-07-29,161.893310546875,5.086937541404234,240,0.02617993877991494,5.103895556131951,-0.01695801472771679,-0.0025993449664660773,0.7559457081503069,-0.34074084948653405
2014-07-30,161.91793823242188,5.08708965276965,240,0.02617993877991494,5.104473737498192,-0.017384084728542016,0.0018487236185853462,0.7307519543762293,-0.35092941720067033
2014-07-31,158.7203826904297,5.067144054637674,240,0.02617993877991494,5.084970771652079,-0.017826717014405757,-0.018260178852338882,0.6870352602830292,-0.36155963209027436
2014-08-01,158.2353973388672,5.064083780866869,240,0.02617993877991494,5.082363013740099,-0.018279232873229904,-0.0013863159843703343,0.6479308608219637,-0.37251149746132906
2014-08-04,159.3779754638672,5.071278585315622,240,0.02617993877991494,5.089989421038889,-0.01871083572326706,0.008857016591569788,0.6914550694894146,-0.3832064071015535
2014-08-05,157.83262634277344,5.0615351445991426,240,0.02617993877991494,5.080707006683185,-0.01917186208404217,-0.008093229637642807,0.7230782683862425,-0.39460072780420097
2014-08-06,157.8819580078125,5.061847652591398,240,0.02617993877991494,5.081471860814822,-0.01962420822342358,0.0019504325377850407,0.7412467968468054,-0.4059797576355352
2014-08-07,157.02706909179688,5.056418205084052,240,0.02617993877991494,5.076486231338544,-0.020068026254492177,-0.0038040894341815346,0.7518569180817245,-0.4173494540426645
2014-08-08,158.84373474121094,5.0679209185855445,240,0.02617993877991494,5.0883934210028485,-0.020472502417303595,0.013115220972506059,0.7546583732329404,-0.42812768296172743
2014-08-11,159.30406188964844,5.070814714956578,240,0.02617993877991494,5.091694679707855,-0.02087996475127683,0.004493206803457106,0.7537988105813356,-0.43911623777912423
2014-08-12,159.08203125,5.069419988990683,240,0.02617993877991494,5.0906929816029045,-0.02127299261222179,0.000191333797713078,0.7467461473370938,-0.44998859854380807
2014-08-13,160.15887451171875,5.076166288267736,240,0.02617993877991494,5.0977880774123,-0.021621789144564595,0.008318754529253347,0.7261084572548713,-0.46017942662249905
2014-08-14,160.91519165039062,5.080877466262246,240,0.02617993877991494,5.102843692367458,-0.021966226105211664,0.006269814851709299,0.6836660106502601,-0.4704428609145617
2014-08-15,160.88232421875,5.080673192269228,240,0.02617993877991494,5.102982225618598,-0.022309033349370688,0.0013403342097770832,0.668521967226956,-0.4808338486397025
2014-08-18,162.2303466796875,5.089017218384134,240,0.02617993877991494,5.111629336626782,-0.02261211824264784,0.009874384642146516,0.6587633109639055,-0.49062915536837437
2014-08-19,163.0770263671875,5.094222643588018,240,0.02617993877991494,5.117075600399666,-0.022852956811647576,0.006721330787427426,0.637456996193982,-0.4993921893308913
2014-08-20,163.51268005371094,5.096890541175491,240,0.02617993877991494,5.119978043368166,-0.023087502192674032,0.004169203096128449,0.6038228963285764,-0.5081807974189013
2014-08-21,163.98941040039062,5.099801855010094,240,0.02617993877991494,5.123118411163986,-0.02331655615389261,0.004397876342967955,0.5482761843569628,-0.5170118511815789
2014-08-22,163.73460388183594,5.098246847999349,240,0.02617993877991494,5.121796312498137,-0.02354946449878914,-8.332406619881993e-05,0.5120351096279502,-0.5260669303094128
2014-08-25,164.5648651123047,5.103304809275117,240,0.02617993877991494,5.127094950048238,-0.02379014077312101,0.006514626956535707,0.5,-0.535426048164905
2014-08-26,164.67173767089844,5.103954023617897,240,0.02617993877991494,5.1279684880992775,-0.02401446448138053,0.002090712778198167,0.5,-0.5446291748211203
2014-08-27,164.60598754882812,5.103554663941196,240,0.02617993877991494,5.1277818601955865,-0.0242271962543903,0.0010268332202896246,0.5,-0.5537669888539359
2014-08-28,164.5155487060547,5.103005086748048,240,0.02617993877991494,5.127430602332922,-0.024425515584873415,0.0008611782423795233,0.5,-0.5627846541872797
2014-08-29,164.9840850830078,5.105849015206213,240,0.02617993877991494,5.130456310477877,-0.024607295271663557,0.004239122845534737,0.5998664431518509,-0.5716396039959831
2014-09-02,164.90187072753906,5.105350574119391,240,0.02617993877991494,5.130124459466057,-0.02477388534666563,0.0008810794021645307,0.6652232357254595,-0.5803559255938262
2014-09-03,164.81146240234375,5.104802168468925,240,0.02617993877991494,5.129713547176521,-0.024911378707595327,0.000815333241886762,0.7411117511680516,-0.588660000857923
2014-09-04,164.57310485839844,5.103354877920167,240,0.02617993877991494,5.1283547768256135,-0.02499989890544618,-9.942901383475089e-05,0.7528821009589692,-0.5961543439190883
2014-09-05,165.3129119873047,5.1078401142222445,240,0.02617993877991494,5.132899450301612,-0.025059336079367674,0.005817161364775281,0.7735442000733788,-0.6032121190314272
2014-09-08,164.88546752929688,5.105251096690436,240,0.02617993877991494,5.130371150252529,-0.025120053562092442,-0.0012730605268522766,0.7256549264034297,-0.6104227648613817
2014-09-09,163.84144592285156,5.098899167024918,240,0.02617993877991494,5.124096095834639,-0.025196928809721034,-0.005051968465463297,0.7219360066324406,-0.61808488489806
2014-09-10,164.45794677734375,5.1026548948323445,240,0.02617993877991494,5.127920322576922,-0.025265427744577226,0.005039647797290492,0.7087488800053428,-0.6257201726652069
2014-09-11,164.64706420898438,5.103804178168324,240,0.02617993877991494,5.12913233188741,-0.025328153719086616,0.0024171227390379357,0.6801099709027583,-0.6333797503865632
2014-09-12,163.68528747558594,5.097945605418035,240,0.02617993877991494,5.123345802307247,-0.025400196889211777,-0.004606845020551198,0.6994777673333815,-0.6413665116975368
